Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201601YR90633,1,1,3,2,48,8,3,4,1,0,0,2,0,1,2
201601YR90635,1,1,3,1,15,3,3,9,9,0,0,2,0,1,2
201601YR90636,1,1,2,2,42,7,3,0,0,0,4,0,11,1,5
201601YR90637,1,1,1,1,54,8,3,0,0,0,0,0,9,1,1
201601YR90637,2,2,1,1,56,9,3,0,0,0,0,0,9,1,1
201601YR90638,1,1,3,1,21,5,3,1,1,0,0,2,0,1,3
201601YR90639,1,1,2,1,44,7,3,0,0,0,4,0,11,1,2
201601YR90639,1,2,2,2,27,6,3,0,0,0,4,0,11,-1,-1
201601YR90639,1,3,2,2,39,7,3,0,0,0,3,0,11,1,2
201601YR90639,1,4,2,2,33,6,3,0,0,0,3,0,11,1,2
201601YR90639,1,5,2,2,22,5,3,0,0,0,3,0,11,1,2
201601YR90640,2,1,1,1,38,7,3,0,0,0,0,0,1,1,3
201601YR90641,1,1,3,2,13,3,3,4,3,0,0,2,0,-1,-1
201601YR90642,1,1,1,2,24,5,3,0,0,0,0,0,1,1,3
201601YR90643,2,1,1,1,50,8,3,0,0,0,0,0,1,1,2
201601YR90644,1,1,3,1,49,8,3,1,1,0,0,2,0,-1,-1
201601YR90646,2,1,1,1,53,8,3,0,0,0,0,0,1,1,6
201601YR90647,2,1,1,1,46,8,3,0,0,0,0,0,9,-1,-1
201601YR90648,1,1,1,1,55,8,3,0,0,0,0,0,19,-1,-1
201601YR90648,2,2,1,2,67,10,3,0,0,0,0,0,9,-1,-1
201601YR90650,1,1,3,1,21,5,3,4,1,0,0,2,0,1,5
201601YR90651,1,1,1,2,35,6,3,0,0,0,0,0,9,1,3
201601YR90652,1,1,2,1,-1,-1,3,0,0,1,0,0,9,1,1
201601YR90653,1,1,3,1,15,3,3,10,9,0,0,2,0,1,9
201601YR90654,1,1,1,1,28,6,3,0,0,0,0,0,4,1,2
201601YR90655,1,1,1,2,26,6,3,0,0,0,0,0,9,1,3
201601YR90656,2,1,1,1,21,5,3,0,0,0,0,0,3,1,1
201601YR90657,2,1,2,1,-1,-1,3,0,0,1,0,0,9,1,3
201601YR90658,1,1,2,2,64,9,3,0,0,0,4,0,11,1,1
201601YR90659,1,1,1,1,65,9,3,0,0,0,0,0,9,-1,-1
201601YR90659,1,2,3,1,28,6,2,1,9,0,0,2,0,-1,-1
201601YR90660,1,1,1,1,31,6,3,0,0,0,0,0,3,1,2
201601YR90661,1,1,1,1,51,8,3,0,0,0,0,0,1,1,4
201601YR90662,1,1,1,2,25,5,3,0,0,0,0,0,9,1,2
201601YR90662,2,2,1,1,50,8,3,0,0,0,0,0,9,1,1
201601YR90663,1,1,3,1,22,5,3,5,2,0,0,2,0,-1,-1
201601YR90664,1,1,2,2,10,2,3,0,0,1,0,0,9,-1,-1
201601YR90665,1,1,1,1,34,6,3,0,0,0,0,0,8,-1,-1
201601YR90666,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
201601YR90666,1,2,2,2,35,6,3,0,0,1,0,0,9,1,2
201601YR90667,1,1,1,1,46,8,3,0,0,0,0,0,8,1,1
201601YR90668,1,1,2,1,48,8,3,0,0,1,0,0,9,1,2
201601YR90668,1,2,1,2,51,8,3,0,0,0,0,0,9,1,2
201601YR90669,2,1,1,1,30,6,3,0,0,0,0,0,1,-1,-1
201601YR90670,1,1,1,1,62,9,3,0,0,0,0,0,9,1,4
201601YR90670,2,2,1,2,50,8,3,0,0,0,0,0,9,1,5
201601YR90670,2,3,2,2,58,9,3,0,0,1,0,0,9,1,4
201601YR90670,2,4,2,2,34,6,3,0,0,1,0,0,9,1,6
201601YR90671,1,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201601YR90672,1,1,3,2,-1,-1,3,6,9,0,0,2,0,1,4
201601YR90673,1,1,1,1,24,5,3,0,0,0,0,0,3,1,6
201601YR90674,2,1,1,2,39,7,3,0,0,0,0,0,1,1,8
201601YR90675,2,1,1,1,25,5,3,0,0,0,0,0,1,1,1
201601YR90676,2,1,1,1,19,4,3,0,0,0,0,0,1,1,2
201601YR90679,1,1,1,1,48,8,3,0,0,0,0,0,9,1,2
201601YR90680,2,1,1,2,21,5,3,0,0,0,0,0,1,-1,-1
201601YR90681,1,1,1,1,40,7,3,0,0,0,0,0,3,1,1
201601YR90682,2,1,1,1,54,8,3,0,0,0,0,0,4,1,4
201601YR90683,1,1,3,2,-1,-1,3,10,9,0,0,2,0,1,3
201601YR90686,3,1,1,1,74,10,3,0,0,0,0,0,9,1,10
201601YR90687,1,1,1,2,25,5,3,0,0,0,0,0,9,1,2
201601YR90688,2,1,1,1,26,6,2,0,0,0,0,0,5,1,5
201601YR90689,2,1,1,2,35,6,3,0,0,0,0,0,1,1,5
201601YR90690,1,1,3,1,79,11,3,4,9,0,0,2,0,1,1
201601YR90691,1,1,1,1,27,6,3,0,0,0,0,0,9,1,5
201601YR90691,1,2,2,2,19,4,3,0,0,1,0,0,9,1,4
201601YR90691,2,3,2,1,29,6,3,0,0,0,0,0,21,1,3
201601YR90692,1,1,3,1,86,11,3,1,3,0,0,2,0,1,1
201601YR90693,1,1,1,2,42,7,3,0,0,0,0,0,9,1,4
201601YR90694,1,1,1,1,21,5,2,0,0,0,0,0,3,1,1
201601YR90695,1,1,3,2,15,3,3,10,1,0,0,2,0,-1,-1
201601YR90696,2,1,1,1,49,8,3,0,0,0,0,0,9,1,3
201601YR90698,2,1,1,1,29,6,2,0,0,0,0,0,3,1,4
201601YR90699,2,1,1,2,48,8,3,0,0,0,0,0,9,-1,-1
201601YR90701,1,1,1,2,45,7,3,0,0,0,0,0,9,1,2
201601YR90702,2,1,2,2,64,9,3,0,0,2,0,0,9,1,2
201601YR90704,1,1,3,2,13,3,3,9,9,0,0,2,0,1,3
201601YR90705,2,1,1,1,34,6,3,0,0,0,0,0,9,1,2
201601YR90706,1,1,3,1,93,11,3,5,1,0,0,2,0,1,4
201601YR90708,1,1,1,1,43,7,3,0,0,0,0,0,9,1,3
201601YR90708,2,2,1,1,22,5,3,0,0,0,0,0,9,1,1
201601YR90709,2,1,1,2,12,3,3,0,0,0,0,0,1,1,4
201601YR90710,2,1,1,1,17,4,3,0,0,0,0,0,3,1,3
201601YR90712,1,1,1,1,49,8,3,0,0,0,0,0,1,1,2
201601YR90713,1,1,3,1,57,9,3,6,9,0,0,2,0,1,4
201601YR90717,1,1,1,2,30,6,3,0,0,0,0,0,9,1,4
201601YR90721,1,1,3,1,8,2,3,5,3,0,0,2,0,1,1
201601YR90722,2,1,1,1,23,5,3,0,0,0,0,0,3,1,6
201601YR90724,1,1,1,1,61,9,3,0,0,0,0,0,8,1,5
201601YR90724,1,2,2,2,33,6,3,0,0,2,0,0,8,1,5
201601YR90728,1,1,1,2,40,7,3,0,0,0,0,0,9,1,3
201601YR90736,1,1,1,1,19,4,3,0,0,0,0,0,1,1,2
201601YR90738,1,1,1,1,28,6,3,0,0,0,0,0,1,1,2
201601YR90740,2,1,1,1,25,5,3,0,0,0,0,0,3,1,1
201601YR90741,1,1,2,2,28,6,3,0,0,2,0,0,8,1,2
201601YR90741,1,2,2,2,24,5,3,0,0,1,0,0,8,1,2
201601YR90742,1,1,1,1,56,9,2,0,0,0,0,0,3,1,4
201601YR90743,1,1,3,1,87,11,3,5,3,0,0,2,0,1,2
201601YR90744,1,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1
201601YR90745,1,1,1,1,67,10,3,0,0,0,0,0,1,1,9
201601YR90746,1,1,1,1,39,7,3,0,0,0,0,0,1,1,2
201601YR90746,2,2,1,1,25,5,3,0,0,0,0,0,3,1,4
201601YR90747,2,1,1,1,40,7,3,0,0,0,0,0,3,1,3
201601YR90766,4,1,2,1,8,2,3,0,0,2,0,0,9,1,2
201601YR90767,2,1,1,1,9,2,3,0,0,0,0,0,1,1,2
201601YR90771,2,1,1,2,31,6,3,0,0,0,0,0,1,1,2
201601YR90772,1,1,2,2,41,7,3,0,0,0,3,0,11,1,3
201601YR90773,1,1,3,1,22,5,3,6,9,0,0,2,0,1,2
201601YR90785,1,1,2,2,71,10,3,0,0,0,4,0,11,1,1
201601YR90788,2,1,1,1,37,7,3,0,0,0,0,0,1,1,3
201601YR90803,1,1,1,1,27,6,3,0,0,0,0,0,3,1,2
201601YR90804,1,1,1,1,26,6,3,0,0,0,0,0,9,1,3
201601YR90804,1,2,2,1,24,5,3,0,0,1,0,0,9,1,1
201601YR90804,1,3,2,1,19,4,3,0,0,2,0,0,9,1,1
201601YR90811,1,1,1,1,36,7,3,0,0,0,0,0,5,1,9
201601YR90814,1,1,3,2,24,5,3,10,2,0,0,2,0,-1,-1
201601YR90815,1,1,3,1,9,2,3,10,1,0,0,2,0,1,2
201601YR90816,1,1,1,1,36,7,3,0,0,0,0,0,9,1,3
201601YR90823,1,1,1,1,-1,-1,3,0,0,0,0,0,8,-1,-1
201601YR90823,1,2,2,1,-1,-1,3,0,0,1,0,0,8,-1,-1
201601YR90823,1,3,3,1,-1,-1,3,10,9,0,0,2,0,-1,-1
201601YR90823,2,4,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
201601YR90831,2,1,1,1,25,5,3,0,0,0,0,0,3,1,7
201601YR90832,1,1,2,2,60,9,3,0,0,0,3,0,11,1,2
201601YR90833,1,1,3,1,11,3,3,5,1,0,0,2,0,1,5
201601YR90834,2,1,1,1,37,7,3,0,0,0,0,0,5,-1,-1
201601YR90853,1,1,1,1,31,6,3,0,0,0,0,0,5,1,5
201601YR90860,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
201601YR90860,2,2,2,2,2,1,3,0,0,0,0,0,1,1,3
201601YR90861,1,1,3,2,48,8,3,1,3,0,0,2,0,1,2
201601YR90862,1,1,1,1,44,7,3,0,0,0,0,0,4,1,1
201601YR90863,2,1,1,2,21,5,3,0,0,0,0,0,1,1,6
201601YR90864,2,1,1,1,27,6,3,0,0,0,0,0,3,1,6
201601YR90867,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,2
201601YR90873,1,1,1,1,35,6,3,0,0,0,0,0,1,-1,-1
201601YR90875,1,1,2,2,63,9,3,0,0,0,3,0,11,1,2
201601YR90875,1,2,2,2,38,7,3,0,0,0,3,0,11,1,1
201601YR90879,1,1,1,2,26,6,3,0,0,0,0,0,4,1,2
201601YR90885,1,1,3,1,7,2,3,5,1,0,0,2,0,-1,-1
201601YR90902,1,1,3,1,28,6,2,1,3,0,0,2,0,1,1
201601YR90906,1,1,2,2,23,5,3,0,0,0,3,0,11,1,2
201601YR90914,1,1,1,2,50,8,3,0,0,0,0,0,8,1,4
201601ZD30000,2,1,1,2,44,7,3,0,0,0,0,0,9,1,3
201601ZD30002,1,1,2,1,42,7,3,0,0,0,3,0,11,-1,-1
201601ZD30003,1,1,1,1,57,9,3,0,0,0,0,0,9,1,4
201601ZD30003,1,2,2,2,42,7,3,0,0,1,0,0,9,1,3
201601ZD30003,1,3,2,1,11,3,3,0,0,2,0,0,9,1,4
201601ZD30004,2,1,1,1,36,7,3,0,0,0,0,0,3,1,6
201601ZD30005,1,1,3,1,4,1,3,10,9,0,0,2,0,-1,-1
201601ZD30006,1,1,3,2,45,7,3,5,1,0,0,2,0,1,1
201601ZD30008,2,1,1,1,52,8,3,0,0,0,0,0,9,1,4
201601ZD30009,2,1,1,1,16,4,3,0,0,0,0,0,2,1,1
201601ZD30009,2,2,2,1,16,4,2,0,0,0,0,0,2,1,2
201601ZD30012,1,1,1,1,55,8,3,0,0,0,0,0,9,1,7
201601ZD30014,1,1,3,2,61,9,3,5,1,0,0,2,0,-1,-1
201601ZD30015,1,1,1,2,31,6,2,0,0,0,0,0,9,1,2
201601ZD30015,1,2,2,2,0,1,3,0,0,2,0,0,9,-1,-1
201601ZD30016,1,1,1,1,46,8,3,0,0,0,0,0,9,1,9
201601ZD30016,2,2,1,1,22,5,3,0,0,0,0,0,9,1,5
201601ZD30021,1,1,3,1,22,5,3,1,1,0,0,2,0,-1,-1
201601ZD30022,2,1,1,1,28,6,2,0,0,0,0,0,9,1,2
201601ZD30026,1,1,3,1,24,5,3,9,5,0,0,2,0,1,7
201601ZD30027,1,1,1,1,49,8,3,0,0,0,0,0,9,1,3
201601ZD30027,1,2,2,1,20,4,3,0,0,1,0,0,9,1,3
201601ZD30028,2,1,3,1,22,5,3,9,9,0,0,2,0,1,8
201601ZD30029,1,1,1,2,38,7,3,0,0,0,0,0,9,1,9
201601ZD30031,1,1,2,1,44,7,3,0,0,1,0,0,9,-1,-1
201601ZD30031,1,2,2,1,58,9,3,0,0,2,0,0,9,1,3
201601ZD30032,1,1,1,2,37,7,3,0,0,0,0,0,9,1,2
201601ZD30033,1,1,2,2,82,11,3,0,0,0,3,0,11,1,7
201601ZD30035,1,1,1,1,38,7,3,0,0,0,0,0,2,1,4
201601ZD30038,1,1,1,2,28,6,3,0,0,0,0,0,9,1,6
201601ZD30039,2,1,1,2,31,6,3,0,0,0,0,0,1,1,2
201601ZD30040,2,1,1,1,51,8,3,0,0,0,0,0,9,1,1
201601ZD30040,3,2,1,2,20,4,3,0,0,0,0,0,9,1,4
201601ZD30043,1,1,1,1,40,7,3,0,0,0,0,0,9,1,2
201601ZD30044,1,1,3,1,12,3,3,5,1,0,0,2,0,-1,-1
201601ZD30045,1,1,1,2,28,6,3,0,0,0,0,0,9,1,7
201601ZD30046,1,1,3,2,26,6,3,1,1,0,0,2,0,1,3
201601ZD30047,2,1,3,1,28,6,3,9,6,0,0,2,0,1,8
201601ZD30048,1,1,1,1,31,6,3,0,0,0,0,0,3,1,9
201601ZD30049,2,1,1,1,48,8,3,0,0,0,0,0,1,1,3
201601ZD30050,2,1,1,1,24,5,3,0,0,0,0,0,3,1,2
201601ZD30051,1,1,3,1,20,4,3,1,2,0,0,2,0,1,4
201601ZD30053,1,1,3,2,25,5,3,5,3,0,0,2,0,1,9
201601ZD30054,1,1,1,1,36,7,3,0,0,0,0,0,5,1,2
201601ZD30055,1,1,1,2,37,7,3,0,0,0,0,0,9,1,2
201601ZD30055,1,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
201601ZD30055,1,3,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
201601ZD30055,1,4,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
201601ZD30055,1,5,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
201601ZD30056,1,1,1,1,42,7,3,0,0,0,0,0,9,1,5
201601ZD30056,2,2,1,2,40,7,3,0,0,0,0,0,9,1,2
201601ZD30056,2,3,2,1,53,8,3,0,0,1,0,0,9,-1,-1
201601ZD30057,2,1,1,1,45,7,2,0,0,0,0,0,2,1,2
201601ZD30058,1,1,3,2,28,6,3,1,1,0,0,2,0,1,5
201601ZD30059,1,1,2,1,6,2,3,0,0,2,0,0,9,-1,-1
201601ZD30060,1,1,1,2,43,7,3,0,0,0,0,0,9,1,5
201601ZD30060,2,2,1,1,28,6,3,0,0,0,0,0,9,-1,-1
201601ZD30061,1,1,1,1,22,5,3,0,0,0,0,0,3,1,4
201601ZD30063,2,1,1,1,31,6,3,0,0,0,0,0,3,1,3
201601ZD30065,1,1,1,2,35,6,3,0,0,0,0,0,9,1,4
201601ZD30066,2,1,1,2,23,5,3,0,0,0,0,0,9,1,2
201601ZD30067,1,1,2,1,80,11,3,0,0,0,4,0,11,1,2
201601ZD30067,1,2,2,2,83,11,3,0,0,0,3,0,11,1,9
201601ZD30070,1,1,3,1,5,1,3,5,2,0,0,2,0,1,5
201601ZD30073,1,1,3,1,23,5,3,5,2,0,0,2,0,1,6
201601ZD30074,1,1,1,1,56,9,3,0,0,0,0,0,9,1,2
201601ZD30075,1,1,3,1,60,9,2,5,3,0,0,2,0,1,2
201601ZD30077,1,1,1,2,48,8,3,0,0,0,0,0,9,1,10
201601ZD30082,1,1,1,2,57,9,2,0,0,0,0,0,9,1,2
201601ZD30085,1,1,1,1,57,9,3,0,0,0,0,0,3,1,10
201601ZD30086,1,1,1,1,29,6,3,0,0,0,0,0,9,1,4
201601ZD30086,2,2,1,1,36,7,3,0,0,0,0,0,9,1,2
201601ZD30087,1,1,1,1,76,11,2,0,0,0,0,0,9,1,4
201601ZD30088,1,1,3,1,40,7,2,5,1,0,0,2,0,3,7
201601ZD30091,1,1,3,1,11,3,3,5,4,0,0,2,0,1,4
201601ZD30092,2,1,1,1,38,7,3,0,0,0,0,0,5,1,6
201601ZD30093,1,1,1,2,24,5,3,0,0,0,0,0,9,1,3
201601ZD30094,1,1,3,1,36,7,3,9,9,0,0,2,0,-1,-1
201601ZD30095,1,1,1,2,-1,-1,3,0,0,0,0,0,9,1,5
201601ZD30095,1,2,2,2,33,6,3,0,0,1,0,0,9,1,3
201601ZD30096,1,1,1,2,19,4,3,0,0,0,0,0,9,1,3
201601ZD30096,2,2,1,1,37,7,3,0,0,0,0,0,9,-1,-1
201601ZD30097,2,1,1,1,32,6,3,0,0,0,0,0,1,1,9
201601ZD30098,2,1,1,1,24,5,3,0,0,0,0,0,5,1,3
201601ZD30099,1,1,1,1,31,6,3,0,0,0,0,0,3,-1,-1
201601ZD30100,1,1,2,1,24,5,3,0,0,1,0,0,9,1,4
201601ZD30101,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2
201601ZD30102,1,1,1,2,27,6,3,0,0,0,0,0,9,1,8
201601ZD30104,1,1,3,2,46,8,2,9,9,0,0,2,0,1,9
201601ZD30105,1,1,3,2,29,6,3,5,3,0,0,2,0,1,4
201601ZD30108,3,1,1,1,43,7,3,0,0,0,0,0,9,-1,-1
201601ZD30109,1,1,1,1,43,7,3,0,0,0,0,0,9,1,6
201601ZD30109,2,2,1,1,34,6,3,0,0,0,0,0,9,1,3
201601ZD30113,1,1,3,1,35,6,3,1,1,0,0,2,0,1,4
201601ZD30116,1,1,1,1,27,6,3,0,0,0,0,0,2,-1,-1
201601ZD30117,3,1,1,1,36,7,3,0,0,0,0,0,9,1,2
201601ZD30121,1,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
201601ZD30122,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
201601ZD30122,2,2,1,1,19,4,3,0,0,0,0,0,9,1,3
201601ZD30123,2,1,1,1,45,7,3,0,0,0,0,0,19,1,9
201601ZD30124,2,1,1,1,22,5,2,0,0,0,0,0,3,1,4
201601ZD30126,2,1,1,1,30,6,3,0,0,0,0,0,3,1,8
201601ZD30127,1,1,3,1,15,3,3,5,1,0,0,2,0,1,8
201601ZD30129,1,1,1,1,23,5,3,0,0,0,0,0,9,1,8
201601ZD30129,2,2,1,1,81,11,3,0,0,0,0,0,9,1,4
201601ZD30131,2,1,1,1,28,6,3,0,0,0,0,0,9,1,10
201601ZD30133,1,1,3,2,40,7,3,1,1,0,0,2,0,1,6
201601ZD30134,2,1,1,1,38,7,3,0,0,0,0,0,9,1,4
201601ZD30134,2,2,2,2,9,2,3,0,0,1,0,0,9,1,4
201601ZD30135,2,1,1,1,51,8,3,0,0,0,0,0,5,-1,-1
201601ZD30136,1,1,1,2,30,6,3,0,0,0,0,0,9,1,5
201601ZD30137,2,1,1,1,42,7,3,0,0,0,0,0,3,1,3
201601ZD30138,1,1,1,1,35,6,3,0,0,0,0,0,3,1,4
201601ZD30139,1,1,1,1,54,8,3,0,0,0,0,0,9,1,8
201601ZD30139,2,2,1,2,52,8,3,0,0,0,0,0,9,1,2
201601ZD30141,1,1,3,1,12,3,3,5,1,0,0,2,0,-1,-1
201601ZD30142,2,1,1,1,33,6,3,0,0,0,0,0,1,1,3
201601ZD30143,1,1,1,1,28,6,3,0,0,0,0,0,9,1,3
201601ZD30144,1,1,1,1,35,6,3,0,0,0,0,0,9,1,4
201601ZD30144,1,2,2,1,5,1,3,0,0,2,0,0,9,1,4
201601ZD30146,1,1,2,1,36,7,3,0,0,0,3,0,11,1,4
201601ZD30147,1,1,3,2,15,3,3,1,1,0,0,2,0,-1,-1
201601ZD30148,2,1,1,1,51,8,3,0,0,0,0,0,2,1,2
201601ZD30149,1,1,1,2,37,7,3,0,0,0,0,0,9,1,8
201601ZD30149,1,2,2,1,24,5,3,0,0,1,0,0,9,1,8
201601ZD30151,1,1,2,1,45,7,2,0,0,0,3,0,11,-1,-1
201601ZD30152,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
201601ZD30152,1,2,2,1,38,7,3,0,0,1,0,0,9,1,3
201601ZD30154,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
201601ZD30156,2,1,1,1,33,6,3,0,0,0,0,0,9,-1,-1
201601ZD30157,1,1,1,1,35,6,3,0,0,0,0,0,9,-1,-1
201601ZD30158,2,1,1,1,22,5,3,0,0,0,0,0,1,-1,-1
201601ZD30159,1,1,1,1,50,8,3,0,0,0,0,0,9,3,6
201601ZD30160,2,1,1,1,48,8,3,0,0,0,0,0,9,1,2
201601ZD30161,1,1,1,2,25,5,3,0,0,0,0,0,9,1,6
201601ZD30161,2,2,1,1,26,6,3,0,0,0,0,0,9,1,2
201601ZD30163,1,1,3,2,61,9,3,6,9,0,0,2,0,-1,-1
201601ZD30165,1,1,1,1,37,7,3,0,0,0,0,0,9,1,7
201601ZD30167,1,1,3,2,13,3,3,5,1,0,0,2,0,1,7
201601ZD30168,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
201601ZD30169,1,1,3,1,80,11,3,5,1,0,0,2,0,-1,-1
201601ZD30170,1,2,1,2,34,6,3,0,0,0,0,0,9,1,2
201601ZD30170,2,1,1,1,28,6,3,0,0,0,0,0,9,1,3
201601ZD30171,1,1,3,1,38,7,3,9,9,0,0,2,0,1,2
201601ZD30172,1,1,1,1,37,7,3,0,0,0,0,0,8,1,4
201601ZD30173,1,1,1,2,73,10,3,0,0,0,0,0,9,1,6
201601ZD30173,2,2,1,2,22,5,3,0,0,0,0,0,9,-1,-1
201601ZD30174,1,1,1,1,63,9,3,0,0,0,0,0,9,-1,-1
201601ZD30175,1,1,3,1,49,8,3,9,5,0,0,2,0,1,5
201601ZD30176,1,1,1,1,46,8,3,0,0,0,0,0,8,1,2
201601ZD30177,1,1,1,2,43,7,3,0,0,0,0,0,9,1,6
201601ZD30178,1,1,3,2,60,9,3,5,1,0,0,2,0,1,10
201601ZD30178,1,2,3,2,2,1,3,5,1,0,0,2,0,1,10
201601ZD30179,2,1,1,2,53,8,3,0,0,0,0,0,9,1,5
201601ZD30181,1,1,3,1,11,3,3,4,2,0,0,2,0,1,3
201601ZD30183,1,1,1,2,23,5,3,0,0,0,0,0,9,1,2
201601ZD30183,2,2,1,1,41,7,3,0,0,0,0,0,9,1,2
201601ZD30184,1,1,3,2,53,8,3,5,3,0,0,2,0,-1,-1
201601ZD30185,1,1,1,2,54,8,3,0,0,0,0,0,9,1,9
201601ZD30186,1,1,3,1,26,6,3,5,9,0,0,2,0,-1,-1
201601ZD30187,1,1,3,2,5,1,3,5,3,0,0,2,0,1,4
201601ZD30188,1,1,3,2,31,6,3,4,3,0,0,2,0,1,3
201601ZD30189,1,1,1,1,18,4,3,0,0,0,0,0,3,1,4
201601ZD30189,2,2,2,2,47,8,3,0,0,1,0,0,9,-1,-1
201601ZD30190,1,1,3,1,91,11,3,5,9,0,0,2,0,-1,-1
201601ZD30191,1,1,1,1,58,9,3,0,0,0,0,0,3,1,2
201601ZD30192,1,1,2,2,1,1,3,0,0,0,4,0,11,-1,-1
201601ZD30193,1,1,2,1,23,5,3,0,0,2,0,0,9,1,2
201601ZD30194,1,1,3,1,52,8,3,5,3,0,0,2,0,1,5
201601ZD30195,2,1,1,1,29,6,3,0,0,0,0,0,1,1,3
201601ZD30196,1,1,1,1,47,8,3,0,0,0,0,0,9,1,7
201601ZD30197,1,1,1,1,39,7,3,0,0,0,0,0,4,1,3
201601ZD30200,1,1,1,2,30,6,2,0,0,0,0,0,9,1,9
201601ZD30201,1,1,1,1,37,7,3,0,0,0,0,0,9,-1,-1
201601ZD30201,2,2,1,1,19,4,3,0,0,0,0,0,3,1,8
201601ZD30203,2,1,1,2,13,3,3,0,0,0,0,0,90,1,2
201601ZD30204,2,1,1,1,22,5,3,0,0,0,0,0,4,1,2
201601ZD30204,2,2,2,1,22,5,3,0,0,0,0,0,4,1,9
201601ZD30205,2,1,1,1,19,4,3,0,0,0,0,0,3,-1,-1
201601ZD30206,1,1,3,2,6,2,3,5,2,0,0,2,0,-1,-1
201601ZD30207,1,1,1,1,32,6,3,0,0,0,0,0,9,1,4
201601ZD30208,1,1,3,1,53,8,3,5,9,0,0,2,0,1,3
201601ZD30209,1,1,1,1,18,4,3,0,0,0,0,0,9,1,2
201601ZD30209,1,2,2,1,19,4,3,0,0,1,0,0,9,1,9
201601ZD30209,2,3,1,1,17,4,3,0,0,0,0,0,9,1,5
201601ZD30210,1,1,1,1,23,5,3,0,0,0,0,0,1,1,4
201601ZD30212,1,1,3,1,43,7,3,5,1,0,0,2,0,1,3
201601ZD30213,1,1,3,1,-1,-1,3,1,1,0,0,2,0,-1,-1
201601ZD30214,1,1,1,1,39,7,3,0,0,0,0,0,2,-1,-1
201601ZD30215,1,1,3,1,12,3,3,4,1,0,0,2,0,-1,-1
201601ZD30216,1,1,1,2,38,7,3,0,0,0,0,0,9,1,3
201601ZD30217,2,1,1,1,36,7,3,0,0,0,0,0,3,-1,-1
201601ZD30219,1,1,3,1,49,8,3,6,9,0,0,2,0,1,7
201601ZD30220,1,1,3,1,22,5,3,5,1,0,0,2,0,1,3
201601ZD30221,1,1,3,2,41,7,3,1,1,0,0,2,0,1,3
201601ZD30222,1,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1
201601ZD30223,1,1,3,2,19,4,3,5,1,0,0,2,0,-1,-1
201601ZD30225,1,1,3,1,21,5,3,5,1,0,0,2,0,-1,-1
201601ZD30226,1,1,1,1,21,5,3,0,0,0,0,0,9,1,2
201601ZD30226,1,2,2,1,21,5,3,0,0,1,0,0,9,1,4
201601ZD30227,1,1,1,1,44,7,3,0,0,0,0,0,2,-1,-1
201601ZD30228,1,1,1,1,26,6,3,0,0,0,0,0,4,1,2
201601ZD30229,1,1,3,2,11,3,3,6,9,0,0,2,0,1,2
201601ZD30230,1,1,2,1,75,10,3,0,0,0,3,0,11,1,5
201601ZD30232,1,1,3,2,15,3,3,5,4,0,0,2,0,1,2
201601ZD30233,1,1,3,2,11,3,3,1,1,0,0,2,0,1,3
201601ZD30234,1,1,1,1,25,5,3,0,0,0,0,0,9,1,6
201601ZD30234,2,2,1,2,26,6,3,0,0,0,0,0,9,1,9
201601ZD30237,1,1,3,1,28,6,3,5,3,0,0,2,0,-1,-1
201601ZD30238,1,1,1,1,20,4,3,0,0,0,0,0,1,1,3
201601ZD30239,2,1,1,2,-1,-1,3,0,0,0,0,0,1,1,2
201601ZD30242,2,1,2,1,18,4,3,0,0,1,0,0,9,-1,-1
201601ZD30243,1,1,1,2,48,8,3,0,0,0,0,0,9,1,2
201601ZD30243,1,2,2,1,12,3,3,0,0,2,0,0,9,-1,-1
201601ZD30244,1,1,1,2,69,10,3,0,0,0,0,0,9,-1,-1
201601ZD30245,2,1,1,2,30,6,3,0,0,0,0,0,9,1,6
201601ZD30246,1,1,1,2,61,9,3,0,0,0,0,0,9,1,2
201601ZD30247,2,1,1,1,23,5,3,0,0,0,0,0,2,-1,-1
201601ZD30248,1,1,1,2,26,6,3,0,0,0,0,0,4,1,4
201601ZD30250,1,1,3,1,14,3,2,5,3,0,0,2,0,-1,-1
